area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,price_per_sqft
Built-up  Area,Ready To Move,241,6 Bedroom,GrrvaGr,1.7591968545928607,3.350822628228553,-0.7674870323799133,170.0,6,-0.4025817475007793
Super built-up  Area,Ready To Move,241,2 BHK,ETens G,-0.24317655461487725,-0.5010828764205185,1.765851614814577,100.0,2,0.5334729449682238
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.26301911748078766,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.38600094061959
Super built-up  Area,18-May,241,3 BHK,GrrvaGr,-0.03094740396209675,0.46189349974174937,0.4991822912173319,68.63,3,-0.4696616420327393
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.570147481840096,-0.5010828764205185,-2.0341563559771587,25.0,2,-0.9903980946758503
Built-up  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,0.4991822912173319,35.0,4,-0.9484112127347738
Built-up  Area,Ready To Move,241,2 BHK,SaaceSa,-0.32427224632772833,-0.5010828764205185,-0.7674870323799133,42.66,2,-0.7418357535846775
Plot  Area,Ready To Move,241,5 Bedroom,GrrvaGr,-0.00937940084697678,0.46189349974174937,-0.7674870323799133,250.0,5,3.045760233853438
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,1.7591968545928607,1.4248698759040173,0.4991822912173319,300.0,4,0.6890771829672094
Super built-up  Area,Ready To Move,241,4 BHK,Soeurri,1.8713504707914845,3.350822628228553,0.4991822912173319,430.0,4,1.6548880329791027
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.03375660538326316,1.4248698759040173,-0.7674870323799133,120.0,3,0.43715589132075033
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.38034905442704026,-0.5010828764205185,-2.0341563559771587,60.0,2,-0.21064171577014412
Super built-up  Area,Ready To Move,241,6 BHK,GrrvaGr,3.053277041500059,4.313799004390821,0.4991822912173319,225.0,6,-0.49643477772200917
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.2181576710013381,-0.5010828764205185,-0.7674870323799133,86.0,2,0.15750014554807582
Built-up  Area,Ready To Move,241,4 BHK,GrrvaGr,0.5255070764079984,0.46189349974174937,0.4991822912173319,265.0,4,1.8616140703539539
Plot  Area,Ready To Move,241,5 Bedroom,GrrvaGr,-0.05251540707721672,2.3878462520662853,0.4991822912173319,210.0,5,2.40214196616313
Super built-up  Area,Ready To Move,241,2 BHK,Srhan P,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,55.0,2,-0.3186079836186264
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4838754693796161,-0.5010828764205185,-0.7674870323799133,45.0,2,-0.4697607586065018
Super built-up  Area,17-Mar,241,3 BHK,DiiteR ,-0.18451158614175095,-0.5010828764205185,0.4991822912173319,55.0,3,-0.5957775116216347
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.2897634413435364,-0.5010828764205185,0.4991822912173319,71.05,2,-0.07676354363802587
Built-up  Area,18-Apr,241,7 Bedroom,GrrvaGr,2.1042849044347802,4.313799004390821,0.4991822912173319,90.0,7,-1.1499482460519408
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.30896432513219396,0.46189349974174937,-2.0341563559771587,300.0,3,2.8958499357431213
Plot  Area,18-Apr,241,2 Bedroom,GrrvaGr,-0.31133144445865635,0.46189349974174937,-2.0341563559771587,78.0,2,0.13485034134499962
Super built-up  Area,Ready To Move,241,3 BHK,RahtsHe,0.5341342776540464,0.46189349974174937,1.765851614814577,273.0,3,1.9556172547310575
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.19141334713858932,-0.5010828764205185,0.4991822912173319,55.0,2,-0.5884027052175974
Super built-up  Area,Ready To Move,241,3 BHK,Spity E,-0.09651413343206146,0.46189349974174937,-0.7674870323799133,72.0,3,-0.32799635473588573
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,0.4991822912173319,180.0,4,2.7044475161388806
Super built-up  Area,18-May,241,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,38.68,2,-0.7671194904917402
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,1.765851614814577,55.0,2,-0.3186079836186264
Super built-up  Area,Ready To Move,241,8 BHK,GrrvaGr,1.5003808172114212,5.276775380553089,1.765851614814577,310.0,8,1.0097042814263388
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,-0.7674870323799133,190.0,4,2.95636880778534
Built-up  Area,Ready To Move,241,2 BHK,Icncy R,-0.2250594319981765,-0.5010828764205185,1.765851614814577,95.0,2,0.3790202086331059
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.18192342576793655,-0.5010828764205185,0.4991822912173319,89.5,2,0.17403809782333765
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.6480133341018799,0.46189349974174937,0.4991822912173319,156.0,3,0.20964219886495192
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.3328994475737763,-0.5010828764205185,-0.7674870323799133,70.0,2,-0.029166499599290675
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.3587810513119203,-0.5010828764205185,0.4991822912173319,51.0,2,-0.48362193011194027
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.5082526739159026,0.46189349974174937,1.765851614814577,240.0,3,1.5444378476272789
Super built-up  Area,Ready To Move,241,3 BHK,Daxir E,0.11140141659769505,0.46189349974174937,1.765851614814577,50.0,3,-0.9357406152259281
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.15086550128216378,0.46189349974174937,0.4991822912173319,93.0,4,0.1983214200195621
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4062306581651842,-0.5010828764205185,0.4991822912173319,32.0,2,-0.9426332014584788
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.7239327050671022,-0.5010828764205185,1.765851614814577,50.0,3,-1.2003325043812327
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,1.0690207549090218,0.46189349974174937,-0.7674870323799133,400.0,3,2.488514980441916
Super built-up  Area,Ready To Move,241,3 BHK,AritaFe,-0.0016149197255335907,0.46189349974174937,0.4991822912173319,62.0,3,-0.6278942903609757
Super built-up  Area,Ready To Move,241,4 BHK,Prowshi,4.392218674886706,3.350822628228553,-0.7674870323799133,510.0,4,0.4876007440677562
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.18192342576793655,1.4248698759040173,1.765851614814577,240.0,4,3.5441851549604104
Super built-up  Area,Ready To Move,241,2 BHK,Amnavdr,-0.4321122619033282,-0.5010828764205185,-0.7674870323799133,52.0,2,-0.34712737512577285
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.810204717527582,-0.5010828764205185,-0.7674870323799133,300.0,3,1.7975308662116285
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.05251540707721672,-0.5010828764205185,0.4991822912173319,120.0,3,0.5883086663086257
Built-up  Area,Ready To Move,241,4 Bedroom,GrrvaGr,0.12002861784374304,0.46189349974174937,0.4991822912173319,55.0,4,-0.8520883659287747
Super built-up  Area,Ready To Move,241,4 BHK,IDldsin,1.3709727985207014,1.4248698759040173,1.765851614814577,180.0,4,-0.10267544792166153
Built-up  Area,Ready To Move,241,1 Bedroom,GrrvaGr,-0.31133144445865635,-1.4640592525827865,-2.0341563559771587,39.82,1,-0.8269851501611805
Built-up  Area,Ready To Move,241,5 Bedroom,GrrvaGr,1.690179244624477,3.350822628228553,-0.7674870323799133,460.0,5,2.1204481582311803
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.19917782826003252,-0.5010828764205185,0.4991822912173319,68.0,3,-0.28451337271910554
Super built-up  Area,18-Dec,241,2 BHK,GrrvaGr,-0.5468540384757664,-0.5010828764205185,0.4991822912173319,37.0,2,-0.6235224272295509
Built-up  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.31133144445865635,0.46189349974174937,-0.7674870323799133,68.0,3,-0.11707095030145921
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.6909282992847678,-0.5010828764205185,-0.7674870323799133,37.49,2,-0.33889427710384135
Super built-up  Area,Ready To Move,241,6 BHK,Essic C,1.9317408795138205,3.350822628228553,0.4991822912173319,390.0,6,1.2724738583590087
Plot  Area,Ready To Move,241,1 Bedroom,GrrvaGr,-0.9928803428964474,-1.4640592525827865,-0.7674870323799133,48.0,1,1.7090511930479944
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.13469485996202463,0.46189349974174937,0.4991822912173319,200.0,3,1.6911869220151499
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.587401884332192,-1.4640592525827865,-2.0341563559771587,90.0,2,1.2616255730727979
Super built-up  Area,18-Aug,241,3 BHK,GrrvaGr,-0.2681954382284164,0.46189349974174937,0.4991822912173319,42.0,3,-0.8143890855788576
Super built-up  Area,Ready To Move,241,2 BHK,Almid P,-0.23109847287041008,-0.5010828764205185,0.4991822912173319,80.0,2,0.040277568750110855
Built-up  Area,Ready To Move,241,2 BHK,Viowsen,-0.24231383449027247,-0.5010828764205185,0.4991822912173319,68.48,2,-0.21280104112711368
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.4277986612803042,0.46189349974174937,-0.7674870323799133,72.0,3,0.21362009732459664
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,1.4141088047509414,1.4248698759040173,0.4991822912173319,140.0,3,-0.5075489523534706
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.2681954382284164,-0.5010828764205185,-0.7674870323799133,77.13,3,0.035210432072992084
Super built-up  Area,Ready To Move,241,3 BHK,Naory G,-0.07408341019233669,0.46189349974174937,1.765851614814577,75.0,3,-0.2929888692139017
Carpet  Area,Ready To Move,241,4 Bedroom,GrrvaGr,0.46511666768566257,0.46189349974174937,-2.0341563559771587,210.0,4,1.1929197662601272
Super built-up  Area,Ready To Move,241,3 BHK,StwarSi,-0.19917782826003252,0.46189349974174937,0.4991822912173319,65.0,3,-0.35270259451814734
Built-up  Area,17-Sep,241,2 BHK,GrrvaGr,-0.4277986612803042,-0.5010828764205185,0.4991822912173319,45.0,2,-0.5527883392336447
Plot  Area,Ready To Move,241,6 Bedroom,GrrvaGr,4.692445278249177,3.350822628228553,0.4991822912173319,560.0,6,0.5883086663086257
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.03094740396209675,0.46189349974174937,1.765851614814577,65.0,3,-0.5416202745843441
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.29407704196656037,-0.5010828764205185,0.4991822912173319,72.0,2,-0.04603740577163818
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.05251540707721672,-0.5010828764205185,0.4991822912173319,60.0,2,-0.6209135335943772
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.810204717527582,1.4248698759040173,0.4991822912173319,65.0,3,-1.0441413035604281
Built-up  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.278769120771026,0.46189349974174937,0.4991822912173319,95.0,3,-0.3057712299041572
Built-up  Area,Ready To Move,241,2 BHK,Chntsat,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,75.0,2,0.23103847088273843
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.18192342576793655,-0.5010828764205185,-2.0341563559771587,90.0,2,0.1852345996742915
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,2.7944610041186193,2.3878462520662853,0.4991822912173319,350.0,4,0.3741755684091357
Built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.12002861784374304,0.46189349974174937,0.4991822912173319,74.0,3,-0.5142174571323475
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,-0.31133144445865635,0.46189349974174937,0.4991822912173319,110.0,3,0.940998474613668
Super built-up  Area,Ready To Move,241,1 BHK,GrrvaGr,-0.7383779061380318,-1.4640592525827865,-0.7674870323799133,65.0,1,0.957078557059187
Super built-up  Area,Ready To Move,241,3 BHK,GKiewke,-0.05682900770024071,-0.5010828764205185,-0.7674870323799133,63.0,3,-0.5562059911246511
Built-up  Area,Ready To Move,241,2 BHK,SuntsAp,-0.2681954382284164,-0.5010828764205185,1.765851614814577,75.0,2,-0.016302433642875726
Super built-up  Area,Ready To Move,241,2 BHK,HoDewy ,-0.2854498407205124,-0.5010828764205185,-0.7674870323799133,50.0,2,-0.6012513840024584
Super built-up  Area,Ready To Move,241,2 BHK,Indanrt,-0.24662743511329646,-0.5010828764205185,0.4991822912173319,59.0,2,-0.4312316198841023
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.44936666439542416,-0.5010828764205185,0.4991822912173319,36.4,2,-0.7720663085822524
Plot  Area,18-Apr,241,4 Bedroom,Prowshi,2.3665518223146393,1.4248698759040173,0.4991822912173319,699.0,4,3.079519922474965
Super built-up  Area,18-Jun,241,1 BHK,GrrvaGr,-0.7875529532405053,-1.4640592525827865,-0.7674870323799133,40.0,1,0.03594790832824175
Super built-up  Area,19-Dec,241,4 BHK,GrrvaGr,2.2845934104771835,1.4248698759040173,0.4991822912173319,602.0,4,2.4936452378830407
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.2078050295060805,-0.5010828764205185,-0.7674870323799133,58.0,3,-0.5018234684524148
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,2.3878462520662853,-0.7674870323799133,150.0,4,1.9486836411995039
Super built-up  Area,18-Oct,241,3 BHK,GrrvaGr,-0.0697698095693127,0.46189349974174937,-0.7674870323799133,75.48,3,-0.28837742862105137
Super built-up  Area,Ready To Move,241,1 BHK,GrrvaGr,-0.9152355316820155,-1.4640592525827865,-0.7674870323799133,13.0,1,-1.0441413035604281
Plot  Area,Ready To Move,241,5 Bedroom,GrrvaGr,0.7239327050671022,1.4248698759040173,-0.7674870323799133,325.0,5,2.2635852557575773
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.3734472934302019,-0.5010828764205185,0.4991822912173319,48.4,2,-0.5330090828922086
Super built-up  Area,Ready To Move,241,2 BHK,KSidems,-0.3285858469507523,-0.5010828764205185,0.4991822912173319,65.0,2,-0.16489329719027865
Built-up  Area,Ready To Move,241,2 BHK,BadorSp,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,60.0,2,-0.3186079836186264
Super built-up  Area,18-Apr,241,3 BHK,GrrvaGr,-0.2681954382284164,0.46189349974174937,0.4991822912173319,39.5,3,-0.8748501955740078
Built-up  Area,Ready To Move,241,2 BHK,BhisePa,-0.4838754693796161,-0.5010828764205185,-0.7674870323799133,45.0,2,-0.4697607586065018
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.5054434724947361,-0.5010828764205185,-0.7674870323799133,55.0,2,-0.124822374659812
Built-up  Area,Ready To Move,241,2 BHK,Adarkya,-0.31995864570470434,-0.5010828764205185,0.4991822912173319,42.0,2,-0.7631749688770834
Super built-up  Area,Ready To Move,241,2 BHK,TNnumla,-0.24662743511329646,-0.5010828764205185,1.765851614814577,55.0,2,-0.5260725767392396
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.38466265505006425,-0.5010828764205185,-0.7674870323799133,115.0,2,1.287813885086596
Super built-up  Area,18-Aug,241,2 BHK,GrrvaGr,-0.4148578594112322,-0.5010828764205185,0.4991822912173319,38.0,2,-0.7664680576567756
Super built-up  Area,Ready To Move,241,2 BHK,Meines ,-0.3372130481968003,-0.5010828764205185,-0.7674870323799133,39.0,2,-0.8224505669115443
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.4234850606572802,-0.5010828764205185,-0.7674870323799133,50.0,2,-0.4174929766013486
Super built-up  Area,Ready To Move,241,3 BHK,ALtonea,-0.024908363089863158,0.46189349974174937,0.4991822912173319,59.75,3,-0.651104623115454
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.3544674506888963,-0.5010828764205185,-0.7674870323799133,46.0,2,-0.6209135335943772
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.05682900770024071,0.46189349974174937,0.4991822912173319,90.0,3,-0.010236101536339014
Built-up  Area,Ready To Move,241,2 BHK,GRvasth,-0.4381513027755618,-0.5010828764205185,-2.0341563559771587,51.0,2,-0.36597779914189216
Super built-up  Area,18-Apr,241,3 BHK,GrrvaGr,-0.2681954382284164,0.46189349974174937,0.4991822912173319,39.0,3,-0.8869424175730378
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-0.7674870323799133,75.0,4,0.05927395385106195
Built-up  Area,Ready To Move,241,2 BHK,AsensGa,-0.4838754693796161,-0.5010828764205185,0.4991822912173319,60.0,2,-0.016302433642875726
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.6305378905624319,-0.5010828764205185,0.4991822912173319,26.0,2,-0.8831544926094863
Plot  Area,Ready To Move,241,5 Bedroom,GrrvaGr,6.935517602221653,4.313799004390821,0.4991822912173319,2736.0,5,6.7855724408115154
Plot  Area,Ready To Move,241,6 Bedroom,GrrvaGr,1.0258847486787819,3.350822628228553,1.765851614814577,200.0,6,0.3684500845080798
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.31133144445865635,1.4248698759040173,1.765851614814577,375.0,4,7.6169127032448305
Built-up  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.7772003117452477,-0.5010828764205185,-2.0341563559771587,76.0,2,1.650958478344598
Built-up  Area,Ready To Move,241,3 BHK,Grmes L,-0.07839701081536068,-0.5010828764205185,1.765851614814577,60.0,3,-0.596235529514724
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.24662743511329646,-0.5010828764205185,-0.7674870323799133,76.0,2,-0.028157553249767854
Super built-up  Area,18-Feb,241,3 BHK,MNtha A,0.03548204563247276,0.46189349974174937,0.4991822912173319,56.0,3,-0.7733872441938819
Built-up  Area,20-Dec,241,1 BHK,GrrvaGr,-0.6624585351728095,-1.4640592525827865,-0.7674870323799133,40.0,1,-0.30526536791982267
Super built-up  Area,18-May,241,2 BHK,GrrvaGr,-0.39760345691913623,-0.5010828764205185,0.4991822912173319,38.0,2,-0.7858074699447867
Super built-up  Area,Ready To Move,241,3 BHK,MSadeed,-0.005065800223952786,0.46189349974174937,1.765851614814577,73.0,3,-0.4109521226787433
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,0.059638209121407125,-0.5010828764205185,0.4991822912173319,130.0,3,0.5808901252049262
Plot  Area,18-May,241,4 Bedroom,GrrvaGr,0.6894239000829102,1.4248698759040173,0.4991822912173319,601.0,4,5.868408145122374
Super built-up  Area,Ready To Move,241,3 BHK,AritaFe,0.0018359607728856047,0.46189349974174937,0.4991822912173319,63.0,3,-0.6116296779329338
Plot  Area,Ready To Move,241,4 Bedroom,GrrvaGr,-0.18709974651556532,1.4248698759040173,-0.7674870323799133,84.0,4,0.05927395385106195
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,1.2415647798299816,0.46189349974174937,0.4991822912173319,400.0,3,2.200604932845963
Plot  Area,Ready To Move,241,2 Bedroom,GrrvaGr,-0.31133144445865635,-0.5010828764205185,-2.0341563559771587,82.0,2,0.2356188580035831
Super built-up  Area,Ready To Move,241,3 BHK,BrlonAv,-0.12239573717020542,0.46189349974174937,0.4991822912173319,85.0,3,-0.019285011302960575
Super built-up  Area,18-Apr,241,2 BHK,GrrvaGr,-0.31564504508168034,-0.5010828764205185,0.4991822912173319,42.4,2,-0.7575202256336285
Built-up  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.39609905771727866,0.46189349974174937,1.765851614814577,270.0,3,2.2105820137032484
Built-up  Area,Ready To Move,241,1 BHK,GrrvaGr,-0.613283488070336,-1.4640592525827865,-2.0341563559771587,50.0,1,-0.05186779246355238
Built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.5416777177281377,-0.5010828764205185,-2.0341563559771587,55.0,2,-0.048055856898635244
Super built-up  Area,Ready To Move,241,2 BHK,Raave E,-0.600342686201264,-0.5010828764205185,0.4991822912173319,33.0,2,-0.6768313231852674
Super built-up  Area,Ready To Move,241,3 BHK,Ozquaba,-0.3587810513119203,-0.5010828764205185,0.4991822912173319,60.0,3,-0.24600184716156848
Plot  Area,Ready To Move,241,1 Bedroom,GrrvaGr,-1.0015075441424954,-1.4640592525827865,-0.7674870323799133,75.0,1,3.838093328547946
Super built-up  Area,18-Apr,241,3 BHK,GrrvaGr,-0.2681954382284164,0.46189349974174937,0.4991822912173319,39.5,3,-0.8748501955740078
Super built-up  Area,Ready To Move,241,2 BHK,GrrvaGr,-0.6365769314346655,-0.5010828764205185,-0.7674870323799133,80.0,2,1.108435833703113
Built-up  Area,Ready To Move,241,2 BHK,Jyavet ,-0.46230746626449615,-0.5010828764205185,-0.7674870323799133,48.0,2,-0.4144609628792303
Plot  Area,Ready To Move,241,3 Bedroom,GrrvaGr,0.163164624073983,0.46189349974174937,0.4991822912173319,120.0,3,0.24281660919348194
Super built-up  Area,Ready To Move,241,3 BHK,GrrvaGr,-0.08357333156298948,0.46189349974174937,0.4991822912173319,56.0,3,-0.6737757062677324
